2011-08-07T01:28:24Z	100000302383628288	it s fuck kicking off in totenham
2011-08-07T01:28:24Z	100000302379433984	photo xkxuyxby
2011-08-07T01:28:24Z	100000302375256064	q wana trade nude a no askrachebabylqbi
2011-08-07T01:28:23Z	100000298206105600	shorts in seattle replacemovietitlewithshorts
2011-08-07T01:28:23Z	100000298206101504	rt if all you have in response be something negative to say that do not make you sound clever and you be definetely n
2011-08-07T01:28:23Z	100000298193522688	i m look forward to year but im enjoying my week off far tooooooooooo much
2011-08-07T01:28:23Z	100000298176741376	so we gettin to kno each otha kool
2011-08-07T01:28:22Z	100000294011813888	girls add me to chat nonsese loooooooooooool safe man
2011-08-07T01:28:22Z	100000294011805697	sorry but pasty white be sexy than orange
2011-08-07T01:28:22Z	100000294011805696	yes i be d
2011-08-07T01:28:22Z	100000294007619584	aight i see how it is next time u wna do sumin ima be like sorry man track people only bestfriendsmyass
2011-08-07T01:28:22Z	100000293990842369	you re on tumbler too often
2011-08-07T01:28:22Z	100000293990830080	dog i m still here be here since lol expect a crazy video
2011-08-07T01:28:22Z	100000293982453760	my head pound
2011-08-07T01:28:22Z	100000293978255362	aaarrg this be gross kiddo wash urself tu pu
2011-08-07T01:28:21Z	100000289817493504	rt sorryjustin that i tell you all those time that you should not wear clothes
2011-08-07T01:28:21Z	100000289813299200	itreallymakesmemad when i ca not sleep
2011-08-07T01:28:21Z	100000289809104896	go hard with everything nextjoke
2011-08-07T01:28:21Z	100000289800720384	i have no idea tonight be family night over at lambeau i be wonder why there be cop park at the lombardi ave exit makes sense
2011-08-07T01:28:21Z	100000289800716288	i just felt leave out of the little house on the prairie vibe
2011-08-07T01:28:21Z	100000289796530176	my data be so meta i m an infohipster
2011-08-07T01:28:21Z	100000289788133376	they name be shark bruce see that s why he attack yall
2011-08-07T01:28:21Z	100000289783955457	that mcdonalds be good as hell
2011-08-07T01:28:21Z	100000289783947266	oooh nerve ha ha simpson style she be i like her wizardry ways
2011-08-07T01:28:21Z	100000289783947265	how
2011-08-07T01:28:20Z	100000285627392000	indo pro shop jantar e assistir capito amrica
2011-08-07T01:28:20Z	100000285619003392	oke rt greet ffe
2011-08-07T01:28:20Z	100000285618999296	photo xpfxuyv
2011-08-07T01:28:20Z	100000285598040065	congrats to all the hof class of
2011-08-07T01:28:20Z	100000285598040064	its am and i m still at the office fml
2011-08-07T01:28:20Z	100000285598035968	hanging wit mom love her s fab
2011-08-07T01:28:19Z	100000281433092096	beyonce be that bitch i love her
2011-08-07T01:28:19Z	100000281420505088	photo xupxuyuvi
2011-08-07T01:28:19Z	100000281403719680	hey
2011-08-07T01:28:19Z	100000281399529472	rt eminem takeover d
2011-08-07T01:28:18Z	100000277234597888	u like sub o if you be look for the devil you need only look into a mirror to find him
2011-08-07T01:28:18Z	100000277230395392	rt mt your assumption about infant formula be probably wrong babyformulastinks breast
2011-08-07T01:28:18Z	100000277217816576	rt dirty mouth clean it up with orbitz
2011-08-07T01:28:18Z	100000277217808384	im about to go smooth to sleep before i start catch wreck on everybody thats make me mad
2011-08-07T01:28:17Z	100000273044488194	where be i feel abandon
2011-08-07T01:28:17Z	100000273044488193	itreallymakesmemad when people assume
2011-08-07T01:28:17Z	100000273044471808	harry potter and the sorcerer s stone done next watch harry potter and the chamber of secret
2011-08-07T01:28:17Z	100000273040289793	sound likeee a plan idk where be
2011-08-07T01:28:17Z	100000273036087297	hommie u know dey see miss call
2011-08-07T01:28:17Z	100000273036087296	me segui
2011-08-07T01:28:17Z	100000273031888896	should be an aware side tonight so i hope he s on with tracking back too
2011-08-07T01:28:17Z	100000273027706880	eh rt mention d
2011-08-07T01:28:17Z	100000273023504384	snsd online museum ezfe
2011-08-07T01:28:17Z	100000273019318272	especially since it s my birthday
2011-08-07T01:28:17Z	100000273019305985	rt i dnt know much about algebra but i know
2011-08-07T01:28:17Z	100000273015111681	just because he s from texas he s an idiot
2011-08-07T01:28:17Z	100000273010917376	bout bore af
2011-08-07T01:28:16Z	100000268837597184	louis vuitton does not make shoe girlwhat
2011-08-07T01:28:16Z	100000268816621568	love
2011-08-07T01:28:15Z	100000264651685888	pronto p
2011-08-07T01:28:15Z	100000264647475200	nw war of the world tnt movie
2011-08-07T01:28:15Z	100000264634892288	train martina mcbride be so wonderful together love them both even more together now that she s back in the atmosphere wow
2011-08-07T01:28:15Z	100000264622325760	gaaaah i love him so much i m even willing to do a long distance relationship with him
2011-08-07T01:28:15Z	100000264622309376	photoset xlxuyswu
2011-08-07T01:28:14Z	100000260461568001	me too
2011-08-07T01:28:14Z	100000260461568000	lmfao x
2011-08-07T01:28:14Z	100000260453183488	you always act like a brat lmao
2011-08-07T01:28:14Z	100000260448989184	lollalive deftones kill it
2011-08-07T01:28:14Z	100000260444794880	hey uh remember me
2011-08-07T01:28:14Z	100000260440588289	a huge thanks to foxtel for air the one team ad check it out here rifvjp
2011-08-07T01:28:14Z	100000260423819264	cage the elephant just rock the ad astra stage never seen them live lead singer be all over that stage kanrocksas
2011-08-07T01:28:13Z	100000256263077888	rt things always change for the betterjust believe
2011-08-07T01:28:13Z	100000256263065601	rt i really hate wen people dont answer bac lt
2011-08-07T01:28:13Z	100000256263061505	come talkin that trash we a pull yo card
2011-08-07T01:28:13Z	100000256263061504	god bless the child that can hold his own and god bless the woman that can hold patron
2011-08-07T01:28:13Z	100000256242089985	apes
2011-08-07T01:28:12Z	100000252056190976	cargill recall turkey recall after salmonella poison blxcjxs
2011-08-07T01:28:12Z	100000252047785986	rt shark week fact if a shark laugh too hard it will poop sharkfacts
2011-08-07T01:28:12Z	100000252047785985	so to mfkrs gettn that paper by any means
2011-08-07T01:28:12Z	100000252035215363	rt rt if u dont start skool monday
2011-08-07T01:28:12Z	100000252035203073	love you too
2011-08-07T01:28:11Z	100000247870259200	test new ava wdyt xx
2011-08-07T01:28:11Z	100000247861886976	honey kisses dear
2011-08-07T01:28:11Z	100000247857684480	rt rt if you love ill dm him your name
2011-08-07T01:28:11Z	100000247857680384	i will be all that you want meeee to be lt
2011-08-07T01:28:11Z	100000247853486080	im sorry mom
2011-08-07T01:28:11Z	100000247840899072	rt oh i seebootleggin i know nothing i say nothing it s just apart of my awesome
2011-08-07T01:28:10Z	100000243684356097	i have no reason to lie i m a man of my word
2011-08-07T01:28:10Z	100000243671764992	look at the baby layin on me awe lmao kjmsflj
2011-08-07T01:28:10Z	100000243659182080	verify botdfmusic and jayyvonmonroe zyjrs
2011-08-07T01:28:10Z	100000243659177984	british humor rt woman know your limit wewnopo wtf
2011-08-07T01:28:10Z	100000243654991872	offline hugs
2011-08-07T01:28:10Z	100000243650805762	what time in england do the song get release xxxxxxx
2011-08-07T01:28:09Z	100000239477465088	twerk team gon be at ya house again tonite
2011-08-07T01:28:09Z	100000239464890368	do not even get me started they need some production staff too though i hear a lot of people like race buddy so there s that
2011-08-07T01:28:09Z	100000239452299264	i want some cooky bake good so yummy
2011-08-07T01:28:08Z	100000235266387969	how dare you invoke the name of jesus in any political slimy sleaze situation despicable teaparty jesustweeters
2011-08-07T01:28:08Z	100000235257995264	what s not give you that desire happiness
2011-08-07T01:28:07Z	100000231101444096	i wan na tweet til i go to twitter jail but i dont b havin that much shit to tweet about
2011-08-07T01:28:07Z	100000231101431808	standard poor downgrade us credit rating standard poor s have downgrade the us credit rating for first time ebb
2011-08-07T01:28:07Z	100000231080476672	haha yeah welcome d xx
2011-08-07T01:28:07Z	100000231072079872	perfecto lin te lo regresamos completo suerte
2011-08-07T01:28:07Z	100000231072075776	i ve never even think about watch the sequel for from dusk till dawn but bruce campbell be in the second
2011-08-07T01:28:07Z	100000231067881472	rt half the leader i have meet do not need to learn what to do they need to learn what to stop peter drucker managem
2011-08-07T01:28:06Z	100000226907136000	like the league weekly facebook page dqjsg rugbyleague
2011-08-07T01:28:06Z	100000226898751488	but if my parent let me im gon na dye it like that
2011-08-07T01:28:06Z	100000226881966082	rt there s a difference between issue advocacy and community organize
2011-08-07T01:28:06Z	100000226881966081	was chill nu aan de shit wat over be van de bbq hatjeee
2011-08-07T01:28:06Z	100000226881966080	home from a great night with nicole d time bed
2011-08-07T01:28:06Z	100000226881961984	rt linemen enter field at family night follow live blog now at packerscom iauczgg
2011-08-07T01:28:06Z	100000226869391363	rt jesse jagz chocboi swag freestyle jesse jagz return yet again with this powerful freestyle and frankly his http
2011-08-07T01:28:06Z	100000226869391360	doe even msn
2011-08-07T01:28:06Z	100000226869387264	photo xyqxuyp
2011-08-07T01:28:05Z	100000222712832000	solo encuentro la paz en dios lt
2011-08-07T01:28:05Z	100000222708645888	yessir tomorrow be gon na be crazy
2011-08-07T01:28:05Z	100000222696054784	i saw you when i be up front today at relive but then you disappear
2011-08-07T01:28:05Z	100000222687666176	rt updated rihanna on a yacht in barbados lmempo
2011-08-07T01:28:05Z	100000222679281664	my tongue ring itchin to be flickin
2011-08-07T01:28:05Z	100000222679269376	is enjoy marry life
2011-08-07T01:28:05Z	100000222675079169	rt i miss my nigga tupac
2011-08-07T01:28:05Z	100000222675079168	something like it
2011-08-07T01:28:04Z	100000218514329600	photo xnmxuynzu
2011-08-07T01:28:04Z	100000218510147584	i c u get joke lol u must of got offend n felt da same as i do when i say da monkey movie lmao rt cont ches
2011-08-07T01:28:04Z	100000218501742592	rt it s weird how every movie in america be the movie
2011-08-07T01:28:04Z	100000218497556480	rt do not worry i m sure we ll meet one day just because you live far away do not mean i do not love you j
2011-08-07T01:28:04Z	100000218497548289	oh yeahhh new notification dan mcevoy poke pokes back
2011-08-07T01:28:04Z	100000218489176066	a couple once die whilst have sex when they orgasmed it be too much for them and they have heart attacks true story
2011-08-07T01:28:04Z	100000218484977665	toughlove rt ala shoor bldinya when you re so down cuz of someone someone else kick their as for you fazafriendsarelove
2011-08-07T01:28:04Z	100000218480771072	sex thats all he want thats all he need
2011-08-07T01:28:03Z	100000214324228096	i m in philly my hometown i love be here
2011-08-07T01:28:03Z	100000214324219904	bum bitch you saw me callin you
2011-08-07T01:28:03Z	100000214320021504	aw ron s so worry about harry s reaction it s cute hpreread
2011-08-07T01:28:03Z	100000214315839488	rt so we turnin up at at the wolfs den with the so come thru bc it s my dawg burfday
2011-08-07T01:28:03Z	100000214311641089	rt young visshus ft ace flamez dmajor doeboy sas paper man srap
2011-08-07T01:28:03Z	100000214307446784	no you be wrong she have the same music style as him other than back to black she be exactly like paolo live with it
2011-08-07T01:28:03Z	100000214303256576	rttttttttttttttttttttttttt whats the point in fat bitch wear belly peircings
2011-08-07T01:28:03Z	100000214303252480	rt so to my ex prolly sayin fck me so so to tha sex
2011-08-07T01:28:03Z	100000214286475264	the funny bad girl of the season to me be tanisha
2011-08-07T01:28:02Z	100000210129924096	aspects to look at when choosing an auto transport company aspects to look at when choosing an auto transport comp ebun
2011-08-07T01:28:02Z	100000210125733889	sorry
2011-08-07T01:28:02Z	100000210121535488	who say i m a rock star not me coylkqf rock star pimp u choose
2011-08-07T01:28:02Z	100000210113142784	photo xegxuyll
2011-08-07T01:28:02Z	100000210108952576	on cue an rbi double from wright that would ve be a hr elsewhere in japan for instance mets braves b
2011-08-07T01:28:02Z	100000210108944384	la artist contemplates future traffic flow with hot wheels john write american artist chris burden be fyyb
2011-08-07T01:28:02Z	100000210100563969	harry reid pant on fire ebn
2011-08-07T01:28:01Z	100000205935620096	drinving into the slaveship seems like it might be busy
2011-08-07T01:28:01Z	100000205931425793	ear project ftsaint locomarabahaya nowplaying on power
2011-08-07T01:28:01Z	100000205910441984	boa noite
2011-08-07T01:28:01Z	100000205906255873	david wright be hit with rbis in game since return from the dl
2011-08-07T01:28:01Z	100000205897867265	rt username or password incorrect tell me which one you son of a btch
2011-08-07T01:28:00Z	100000201732915200	staying home it be
2011-08-07T01:28:00Z	100000201728737281	follow by a call from the illustrious very much look forward to drink with these two
2011-08-07T01:28:00Z	100000201720332289	rt the only way i d watch mean girls be if it be about pansy parkinson at hogwarts damn she s a bitch
2011-08-07T01:28:00Z	100000201711955968	hey lovatic thank u for letting me knw have a good sleep little sis
2011-08-07T01:28:00Z	100000201707765760	lol yea but ummm thaat would be a negative lol
2011-08-07T01:28:00Z	100000201703555072	rt rt watch benjamin skinner s interview on modernday slavery and human trafficking rjktrt
2011-08-07T01:27:59Z	100000197542821889	rt am i the only one whose never see a pizza delivery girl
2011-08-07T01:27:59Z	100000197542821888	also tweetdeck just tell me that you re not follow me
2011-08-07T01:27:59Z	100000197538615296	ewbvgi organic food info advantages of organic food what go in to
2011-08-07T01:27:59Z	100000197526028288	video pimps dont cryyyyyyyyy hahahahahahahaha xvxuylsy
2011-08-07T01:27:59Z	100000197513453568	rt if u have not check out my new campaign here s ur chance ce in a lifetime opportunity it wo not last long http
2011-08-07T01:27:59Z	100000197513449472	rt rt rt rip to the us troops who be kill in a helicopter crash in edvo
2011-08-07T01:27:59Z	100000197509267456	oomf be cute
2011-08-07T01:27:58Z	100000193348517888	lol my lil brother try to play basketball pwba
2011-08-07T01:27:58Z	100000193335922688	wont happen im too awesome
2011-08-07T01:27:58Z	100000193331740673	ohh shame
2011-08-07T01:27:58Z	100000193331740672	maw they just get lucky go esks go
2011-08-07T01:27:58Z	100000193331728384	mr roop to josh your a girl your favorite thing to do be shop and cook i laugh so hard
2011-08-07T01:27:58Z	100000193327534081	be you lucky sod bet it be amaze
2011-08-07T01:27:58Z	100000193319149569	jajajaja e el badenglish de rodiney de the alist
2011-08-07T01:27:58Z	100000193314963456	lt doesnt want to go to work today
2011-08-07T01:27:57Z	100000189137428480	uh shit come thru just do not finish all my liq bitch lol
2011-08-07T01:27:57Z	100000189129035776	video christinagrimmievideos xduxuykt
2011-08-07T01:27:57Z	100000189129031680	exciting news wwwcapetownbydesigncom be come soon
2011-08-07T01:27:57Z	100000189124837376	rt sixteen minutes and second for richard dent and not a single mention of buddy ryan
2011-08-07T01:27:56Z	100000184947310592	this tweet go out to because she think i tweet to much
2011-08-07T01:27:56Z	100000184943124480	hahaha i like it
2011-08-07T01:27:56Z	100000184943120384	can see why
2011-08-07T01:27:56Z	100000184943116288	rt gazans offer aid to somalis in distress niqo
2011-08-07T01:27:56Z	100000184934735872	rt we be deeply sadden to hear about the loss of the seal team member who lost their life this morning we all p
2011-08-07T01:27:56Z	100000184934727681	added you on blackberry messenger
2011-08-07T01:27:56Z	100000184930541568	how lmao
2011-08-07T01:27:56Z	100000184926355456	journalism news iranian mp challenges award for jailed journalist payvand ebad
2011-08-07T01:27:55Z	100000180769800193	argentina s sabella very different from maradona ngjqg
2011-08-07T01:27:55Z	100000180765601792	til the twilight zone pjixqv
2011-08-07T01:27:55Z	100000180761407488	have so much swag
2011-08-07T01:27:55Z	100000180757200897	about to read my pocket mba app on my iphone so i can learn something
2011-08-07T01:27:55Z	100000180753022976	rt ugly bitches are not welcome
2011-08-07T01:27:55Z	100000180748824576	deleted contact now i only have t
2011-08-07T01:27:55Z	100000180744622080	xcuqhpx this be for you hopefully you like it do not mind if you do not want to use it
2011-08-07T01:27:55Z	100000180744617984	next sunday i have to work this sunday ugh
2011-08-07T01:27:55Z	100000180740423680	lap pole clark darling sommerville ranstrom pass
2011-08-07T01:27:54Z	100000176558706688	re the assassins code ainsley he pull his shirt off the rest of the way lean into her kiss more his ovuiqf
2011-08-07T01:27:54Z	100000176554524672	maybe if i paint my face black and get some big white denture then it will never be a problem
2011-08-07T01:27:54Z	100000176550322176	forex trading example with vic noble august forex trading example with vic noble august liv osqft
2011-08-07T01:27:54Z	100000176546127872	i be gray sweater navy dress
2011-08-07T01:27:54Z	100000176541925377	rt do not miss mtp tomorrow sens kerry and mccain plus roundtable with goolsbee greenspan and
2011-08-07T01:27:53Z	100000172381192192	where to find home inspection software webindexphp siteid pageid
2011-08-07T01:27:53Z	100000172381175809	okay thanks
2011-08-07T01:27:53Z	100000172376989696	cheesecake factory
2011-08-07T01:27:53Z	100000172376985600	quarter of silence
2011-08-07T01:27:53Z	100000172368609280	lol he doesnt want it he can even type properly
2011-08-07T01:27:53Z	100000172364406784	lt hate be ignore lol
2011-08-07T01:27:53Z	100000172356026369	ok say i get a gf right and another bitch suck my dick be that cheating
2011-08-07T01:27:53Z	100000172356009984	nog steed zzzzt die mug
2011-08-07T01:27:53Z	100000172347637760	imma fighter lol
2011-08-07T01:27:53Z	100000172347633666	heals so high that i face your titty ahaa d
2011-08-07T01:27:53Z	100000172343439360	thanks show love and come
2011-08-07T01:27:52Z	100000168170102785	i just watch the video for the first time i get fin amped all over again so now let me take out personal time to thank
2011-08-07T01:27:52Z	100000168153325568	dude soz my tinychat be mess up
2011-08-07T01:27:52Z	100000168149131264	ctfu angry bro rt stop twatchin and subtweetin my shit cuz
2011-08-07T01:27:52Z	100000168149127169	rt itreallymakesmemad when people just make thing up about hp like lily be pregnant when she die and snape be
2011-08-07T01:27:51Z	100000163988381697	great night
2011-08-07T01:27:51Z	100000163988373505	i live in a beautiful world okauchee lake pjiww
2011-08-07T01:27:51Z	100000163984195584	wanted to go to the fair but do not really look like ima get to go
2011-08-07T01:27:51Z	100000163979997184	my cabbie be pretty useless
2011-08-07T01:27:51Z	100000163975790592	suppose you re all who care and shit but that picture resolve for me that you truly be an undeniably beautiful girl
2011-08-07T01:27:51Z	100000163967418368	with every fight there s a lesson learned but i wish i could feel it
2011-08-07T01:27:50Z	100000159798280192	rt my heart go out to the family of the navy seals who lose their life serve in honor rip
2011-08-07T01:27:50Z	100000159798272000	now
2011-08-07T01:27:50Z	100000159798267904	when my dad tell me i ll never meet and im just sit there like mcl
2011-08-07T01:27:50Z	100000159781498880	rt the past should be the past it can destroy the future live life for what tomorrow have to offer not for what yesterd
2011-08-07T01:27:50Z	100000159773102080	u be already cool wit it
2011-08-07T01:27:50Z	100000159768915968	ha ha ha maple leaf i do have good thing to do than harass stranger on twitter likeyourmom
2011-08-07T01:27:50Z	100000159760527362	might go for a jog soundsgood
2011-08-07T01:27:50Z	100000159760527361	i do not even believe ppl anymore believe it when i see it
2011-08-07T01:27:49Z	100000155595571200	rt fake this and fake that got you feel ya self
2011-08-07T01:27:49Z	100000155587194880	omw jkt its a long journey dolphinbay
2011-08-07T01:27:49Z	100000155578810370	rt ambassador butlers camp ashraf plan is positively dangerous roll call news pgde as
2011-08-07T01:27:49Z	100000155574616064	nice are you gon na do it
2011-08-07T01:27:49Z	100000155574599680	deep sigh
2011-08-07T01:27:49Z	100000155570409472	electronics whats the difference between a desktop external hard drive and a external portable hard drive que pifjf
2011-08-07T01:27:48Z	100000151409655811	wowwwwww there smash up that police car
2011-08-07T01:27:48Z	100000151409655809	my aunt jus do the most evil shit ever her as in stthomas facebook a pic of some lakes chicken n fry and tag me evil shit mehson
2011-08-07T01:27:48Z	100000151409655808	this be great uygc xnxuygqh
2011-08-07T01:27:48Z	100000151384502272	rt no lie always feel good reading all your tweet
2011-08-07T01:27:48Z	100000151371911168	i m straight now i guess i ll c u there
2011-08-07T01:27:47Z	100000147202781184	rick ross fatt as finna get it krackin
2011-08-07T01:27:47Z	100000147202777088	send me an email alan and ill get you in touch with the event team
2011-08-07T01:27:47Z	100000147194380289	i miss my big brother
2011-08-07T01:27:47Z	100000147194380288	but why my mother get a ticket for go through the toll
2011-08-07T01:27:47Z	100000147177611265	murphy have hit in straight starts thanks for that th inning snapper colactus imwith
2011-08-07T01:27:47Z	100000147177611264	they be
2011-08-07T01:27:46Z	100000143021056001	i hate those moment
2011-08-07T01:27:46Z	100000143021047808	iyes we get videos we dance to the wordsso if you pay attention im sure you will be intertained
2011-08-07T01:27:46Z	100000143004286976	it be not in my beat untreated to be sit on a futon in target watch you play game on the phone lets go bro
2011-08-07T01:27:46Z	100000143004274688	what shame
2011-08-07T01:27:46Z	100000143004270592	sammamish events sammamish nights from pm to pm city hall at sammamish com ebfg
2011-08-07T01:27:46Z	100000142995886080	truuuu yo but bust how
2011-08-07T01:27:46Z	100000142991695873	in houston from the thth
2011-08-07T01:27:45Z	100000138826756096	boa noiiteeeee brother tudo em paz
2011-08-07T01:27:45Z	100000138822565888	online fundraiser for somalia famine vrfubd hosted by boonamohamed with some prominent speaker attending too
2011-08-07T01:27:45Z	100000138814177280	be pretty awesome
2011-08-07T01:27:45Z	100000138809982977	rt should i get van or chuck somebody help me vans chuck r for poser
2011-08-07T01:27:45Z	100000138809982976	news update markets brace for mayhem as us credit downgrade for first time ebfk
